customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
BD36887,Nevada,F,College,4171,37478,105,0,Personal Auto,Sports Car,653
JG65202,Oregon,M,High School or Below,7873,0,74,0,Personal Auto,Two-Door Car,568
YV76240,Oregon,F,College,10677,45732,134,0,Corporate Auto,SUV,611
LN28900,California,M,Bachelor,14687,0,85,0,Personal Auto,Four-Door Car,612
IN77241,Washington,M,Bachelor,5394,65978,67,0,Corporate Auto,Two-Door Car,251
DI42246,Arizona,M,College,2230,0,62,0,Personal Auto,Four-Door Car,325
SE86346,Nevada,F,College,7771,58467,65,0,Corporate Auto,Four-Door Car,452
FK46365,Washington,F,College,4103,82427,102,0,Personal Auto,SUV,489
XW93623,Nevada,M,Bachelor,7221,33811,184,0,Personal Auto,Luxury SUV,587
FJ62579,Oregon,M,High School or Below,12285,0,183,2,Personal Auto,Luxury SUV,878
ZZ22193,California,F,Master,5704,37675,71,0,Personal Auto,Four-Door Car,380
ZY77695,Arizona,M,Bachelor,2433,0,72,0,Personal Auto,Two-Door Car,345
ZJ65064,California,F,College,4921,0,70,0,Personal Auto,Four-Door Car,336
FA59186,California,M,High School or Below,4660,0,67,0,Personal Auto,Two-Door Car,482
XS74336,Washington,F,High School or Below,2541,0,71,0,Personal Auto,Four-Door Car,511
RT80802,Nevada,M,College,11658,19851,102,0,Personal Auto,Sports Car,220
KN65809,Washington,F,High School or Below,11131,0,99,0,Personal Auto,Four-Door Car,475
QF17381,Arizona,F,Bachelor,4733,0,62,0,Corporate Auto,Four-Door Car,740
JF16897,Oregon,F,High School or Below,8776,28360,73,0,Personal Auto,Four-Door Car,863
PB90912,California,M,High School or Below,7804,70833,193,0,Personal Auto,Luxury SUV,926
CH50339,Arizona,F,Master,2522,0,69,1,Corporate Auto,Four-Door Car,470
GU41198,California,F,Bachelor,9536,62421,80,2,Corporate Auto,Four-Door Car,384
CT96082,Oregon,F,Bachelor,4711,13933,62,0,Corporate Auto,Two-Door Car,49
KP26590,Nevada,F,Bachelor,3801,40513,96,1,Personal Auto,Four-Door Car,151
ZQ51896,Oregon,M,College,21159,0,108,0,Special Auto,SUV,777
BI34286,Oregon,M,Master,6515,47259,81,0,Corporate Auto,Four-Door Car,388
XJ97760,California,M,Master,4739,35039,61,0,Personal Auto,Four-Door Car,254
CO71128,California,F,College,21240,0,190,0,Personal Auto,Luxury SUV,1368
SJ88799,Washington,M,High School or Below,3980,92539,101,0,Personal Auto,Four-Door Car,707
RC74014,Oregon,F,College,4990,0,71,0,Special Auto,Two-Door Car,849
CP66511,Oregon,M,High School or Below,2562,92038,65,2,Personal Auto,Two-Door Car,178
JG13893,Nevada,M,Bachelor,7355,51789,61,0,Corporate Auto,Two-Door Car,435
ER49844,Arizona,M,College,5041,61972,64,2,Personal Auto,Four-Door Car,138
AU91447,Oregon,M,Doctor,12731,40870,105,0,Special Auto,SUV,504
SK58227,California,F,High School or Below,8879,52583,113,0,Personal Auto,SUV,528
HG23705,Arizona,F,Bachelor,2872,79681,73,1,Personal Auto,Four-Door Car,9
MV93555,Oregon,F,High School or Below,11058,69792,137,0,Personal Auto,SUV,696
VQ20924,Arizona,F,High School or Below,7138,19794,93,0,Corporate Auto,Two-Door Car,603
AR59416,Oregon,M,High School or Below,29037,0,113,0,Personal Auto,SUV,542
DF65548,California,F,Master,8613,26680,106,0,Personal Auto,Two-Door Car,508
PA28328,California,F,College,3861,93272,95,0,Corporate Auto,Four-Door Car,281
WY31530,Oregon,M,Doctor,2482,0,68,0,Personal Auto,Two-Door Car,87
LV89056,California,F,Bachelor,3133,0,91,1,Personal Auto,Four-Door Car,655
KC49055,Oregon,M,Bachelor,7123,21835,92,0,Personal Auto,Two-Door Car,621
RA62150,Arizona,F,College,28435,0,116,0,Personal Auto,SUV,899
OY70124,Washington,F,Bachelor,12741,73054,106,1,Personal Auto,SUV,419
OT94107,Oregon,F,Bachelor,3176,35551,81,1,Personal Auto,Four-Door Car,565
CF27806,California,F,Bachelor,5470,54507,138,0,Personal Auto,SUV,702
EK50729,Oregon,M,Bachelor,4582,0,67,0,Personal Auto,Four-Door Car,321
TF53472,Oregon,F,Bachelor,5350,41336,68,0,Personal Auto,Four-Door Car,263
PG50529,California,F,High School or Below,5580,31972,70,0,Personal Auto,Four-Door Car,416
QT46509,Oregon,M,College,7048,20416,93,0,Personal Auto,Four-Door Car,446
LI72489,Nevada,M,Bachelor,15306,46338,193,0,Corporate Auto,SUV,19
MF74413,Oregon,M,High School or Below,9657,0,131,0,Personal Auto,SUV,628
SI58884,California,M,College,3985,17220,105,0,Personal Auto,SUV,504
KG53604,Oregon,M,College,9816,37256,62,0,Personal Auto,Four-Door Car,128
XB97091,Arizona,F,High School or Below,37243,53602,115,0,Personal Auto,Sports Car,295
JS12902,Oregon,F,High School or Below,4122,24732,107,0,Corporate Auto,Sports Car,72
LL14393,Oregon,M,High School or Below,2556,23867,65,0,Personal Auto,Four-Door Car,312
UJ71101,California,M,High School or Below,17253,0,124,0,Personal Auto,Sports Car,928
ZY95807,California,M,Bachelor,36181,0,180,0,Corporate Auto,Luxury SUV,864
GA72966,Oregon,F,Bachelor,8427,46503,215,1,Personal Auto,Luxury SUV,1032
WS36101,Oregon,M,High School or Below,2348,0,63,0,Personal Auto,Four-Door Car,453
GY88677,Oregon,F,Bachelor,23675,46268,199,1,Personal Auto,Sports Car,842
XT45580,Oregon,F,College,4089,60759,104,0,Corporate Auto,SUV,499
RY23571,California,F,Bachelor,2483,75615,65,5,Personal Auto,Four-Door Car,156
NB82190,Oregon,M,College,5278,73742,68,0,Personal Auto,Two-Door Car,27
XG14438,Arizona,M,College,13727,0,126,0,Personal Auto,SUV,604
TQ84956,California,M,High School or Below,10963,55687,276,0,Corporate Auto,Luxury SUV,1324
FV58292,Oregon,M,Bachelor,5555,74015,72,0,Personal Auto,Four-Door Car,471
EF52334,Washington,M,Bachelor,3261,0,93,0,Personal Auto,Four-Door Car,669
ZV17267,Oregon,F,Bachelor,11029,37056,92,0,Personal Auto,Four-Door Car,441
RH71877,Arizona,F,College,4770,12964,65,0,Personal Auto,Two-Door Car,362
GS23406,California,F,High School or Below,2734,30916,70,0,Personal Auto,Four-Door Car,21
VZ66567,California,M,Bachelor,3748,0,106,0,Personal Auto,SUV,508
VP57785,Oregon,F,College,4770,12964,65,0,Personal Auto,Two-Door Car,362
NS51605,Oregon,M,Master,8509,26057,74,0,Personal Auto,Four-Door Car,523
QV48556,Arizona,F,Master,5421,29981,71,0,Corporate Auto,Two-Door Car,340
PR10005,Oregon,M,Bachelor,2916,85210,74,0,Personal Auto,Four-Door Car,100
IF80474,Washington,M,College,13363,86653,111,0,Personal Auto,Four-Door Car,277
NE73773,Oregon,M,High School or Below,3974,0,113,0,Personal Auto,SUV,542
WM72573,California,M,College,14710,22872,131,2,Personal Auto,SUV,754
NX71501,California,F,Doctor,5936,42889,74,0,Personal Auto,Four-Door Car,177
LR79755,California,M,College,2862,74034,72,0,Personal Auto,Four-Door Car,267
KC26486,Arizona,F,Bachelor,8427,46503,215,1,Personal Auto,Luxury SUV,1032
DY22077,Arizona,M,Bachelor,8622,97361,73,0,Corporate Auto,Four-Door Car,350
UV54104,Oregon,M,Bachelor,2300,25905,63,0,Personal Auto,Four-Door Car,302
SG66076,Arizona,M,Bachelor,10056,16097,139,0,Personal Auto,Sports Car,1000
GW52309,Nevada,F,High School or Below,9118,56446,114,0,Personal Auto,SUV,547
DC46965,Nevada,M,Master,5507,11343,72,0,Personal Auto,Four-Door Car,154
JK57654,California,M,Doctor,10972,24164,137,0,Personal Auto,Sports Car,657
QO62792,Oregon,M,College,7840,58414,210,2,Personal Auto,Luxury SUV,1008
XI56955,Washington,F,Bachelor,5504,0,73,0,Personal Auto,Four-Door Car,350
NR99710,Arizona,F,High School or Below,4792,24395,62,0,Personal Auto,Two-Door Car,357
QH90382,Oregon,F,Master,4187,52471,103,0,Personal Auto,Two-Door Car,163
SI30451,Arizona,F,College,2718,30009,68,0,Personal Auto,Four-Door Car,317
UM39817,Oregon,F,Bachelor,8257,23815,73,0,Personal Auto,Four-Door Car,424
YG98004,Oregon,F,Master,12663,27739,104,0,Corporate Auto,Four-Door Car,3
KF80172,Nevada,M,College,2647,37876,69,0,Personal Auto,Four-Door Car,300
LD95617,California,M,Bachelor,4830,0,72,0,Corporate Auto,Four-Door Car,345
YJ24476,Nevada,F,Bachelor,4558,14665,61,0,Personal Auto,Four-Door Car,292
LM67096,Oregon,F,Bachelor,2127,0,61,1,Corporate Auto,Four-Door Car,31
FB21121,California,F,Bachelor,2546,86595,63,0,Corporate Auto,Two-Door Car,445
LW91009,Washington,M,College,4992,24368,68,1,Personal Auto,Four-Door Car,326
RD28560,Washington,F,Bachelor,12741,73054,106,1,Corporate Auto,SUV,419
DD22139,Washington,F,College,7863,0,72,0,Corporate Auto,Two-Door Car,732
LN50415,Oregon,M,Bachelor,5131,50994,128,0,Corporate Auto,SUV,346
OP62891,Oregon,F,High School or Below,2275,0,64,0,Personal Auto,Two-Door Car,460
JT47995,Arizona,F,College,60556,0,204,0,Personal Auto,Luxury SUV,979
AG39150,Oregon,M,Bachelor,2356,0,63,0,Personal Auto,Four-Door Car,302
QJ65440,California,F,Bachelor,28824,0,87,1,Corporate Auto,Four-Door Car,626
IJ40048,California,M,Bachelor,4978,28695,64,0,Corporate Auto,Four-Door Car,221
PX86841,Arizona,F,College,6521,72608,82,3,Special Auto,Four-Door Car,393
ES87355,Oregon,F,Bachelor,7564,48381,63,0,Personal Auto,Two-Door Car,302
EZ85603,Arizona,F,College,11631,0,152,0,Personal Auto,SUV,1082
YJ96611,Arizona,F,High School or Below,7180,0,104,0,Special Auto,Sports Car,1210
UB18338,Oregon,M,Bachelor,12168,14973,115,0,Personal Auto,SUV,828
TF67147,Oregon,F,Bachelor,2248,24910,63,1,Personal Auto,Four-Door Car,347
FY83287,Washington,M,Doctor,2530,50577,63,0,Personal Auto,Two-Door Car,12
JO11457,Oregon,M,High School or Below,4653,0,70,1,Personal Auto,Two-Door Car,585
BS94221,Arizona,F,College,2354,26184,62,0,Special Auto,Two-Door Car,297
CB64729,Nevada,M,Bachelor,8417,20215,112,0,Personal Auto,Four-Door Car,537
XB32430,California,M,Bachelor,5717,68342,72,0,Personal Auto,Four-Door Car,148
LN43251,Oregon,M,High School or Below,4623,0,133,0,Personal Auto,SUV,957
BX20227,Oregon,F,College,6521,72608,82,3,Personal Auto,Four-Door Car,393
PC12390,Nevada,M,Master,5507,74960,69,1,Corporate Auto,Four-Door Car,107
XQ44462,Oregon,M,College,2674,56342,69,0,Corporate Auto,Four-Door Car,331
GF59560,Oregon,F,College,5817,86824,72,0,Personal Auto,Four-Door Car,189
FE67098,Nevada,M,College,4646,37530,117,0,Personal Auto,SUV,561
LO98108,Oregon,M,Bachelor,2226,0,62,0,Personal Auto,Two-Door Car,297
SP94430,California,F,Bachelor,7651,53330,65,0,Personal Auto,Four-Door Car,224
SH44158,Oregon,M,Bachelor,2305,0,63,0,Special Auto,Four-Door Car,327
WY41435,Nevada,F,College,11960,52436,76,0,Personal Auto,Four-Door Car,109
MR77933,Arizona,F,Bachelor,11315,11885,101,0,Personal Auto,Four-Door Car,484
WJ38827,Oregon,M,High School or Below,7212,0,97,0,Corporate Auto,Two-Door Car,498
TM33419,Washington,F,College,5255,44536,137,1,Personal Auto,SUV,46
QF91596,Nevada,F,Bachelor,4794,82763,61,0,Personal Auto,Four-Door Car,245
DB16336,Nevada,F,College,2659,0,87,3,Corporate Auto,Four-Door Car,420
BX35013,Arizona,F,Master,27643,63401,113,0,Personal Auto,SUV,52
JB20891,Arizona,F,High School or Below,10083,11828,90,0,Personal Auto,Four-Door Car,571
WE68750,Oregon,M,Bachelor,5687,99747,72,0,Corporate Auto,Two-Door Car,61
RN65450,California,M,College,3059,0,88,0,Personal Auto,Four-Door Car,633
BW79345,Nevada,F,High School or Below,4945,78796,61,0,Personal Auto,Two-Door Car,292
OZ64384,Oregon,F,Bachelor,8609,79090,107,0,Personal Auto,SUV,289
KV99077,Nevada,M,College,5157,43906,65,0,Personal Auto,Two-Door Car,468
NY24020,Arizona,M,High School or Below,3748,82189,94,0,Personal Auto,Two-Door Car,354
CJ81799,Oregon,F,College,7462,70263,93,0,Personal Auto,Two-Door Car,7
QI69873,Washington,M,Master,15063,19132,207,0,Personal Auto,Luxury Car,1008
VC70716,Arizona,M,High School or Below,9657,0,131,0,Corporate Auto,SUV,628
ZB88708,Nevada,M,Master,2799,78127,69,0,Personal Auto,Four-Door Car,136
XG64081,Arizona,M,Bachelor,2759,92296,69,0,Personal Auto,Two-Door Car,331
ZZ35218,Oregon,M,Doctor,5392,0,74,0,Corporate Auto,Two-Door Car,317
KA95976,California,F,High School or Below,5392,80550,68,3,Personal Auto,Four-Door Car,265
TF23305,Arizona,F,College,3574,51950,89,0,Personal Auto,Two-Door Car,429
TU72516,Oregon,F,College,5608,20392,73,0,Personal Auto,Four-Door Car,350
DM16101,Washington,F,College,4754,30886,61,0,Special Auto,Four-Door Car,8
UF93725,Oregon,M,Bachelor,2239,0,66,0,Personal Auto,Four-Door Car,475
IH62666,California,F,Bachelor,7356,33089,61,0,Personal Auto,Four-Door Car,292
FG23952,Oregon,M,College,13283,0,132,0,Personal Auto,SUV,950
NH85248,Arizona,M,College,6893,0,68,0,Corporate Auto,Two-Door Car,326
XO75323,California,M,College,3966,72439,100,1,Personal Auto,SUV,480
FX78901,Oregon,F,Bachelor,16548,81639,82,0,Special Auto,Four-Door Car,47
KG40352,Oregon,F,College,5447,68815,68,0,Personal Auto,Four-Door Car,114
GX27974,California,F,College,4644,0,63,0,Personal Auto,Four-Door Car,94
ST31207,California,F,Bachelor,5318,25134,67,0,Personal Auto,Four-Door Car,321
VC64410,Arizona,F,High School or Below,2491,25965,65,0,Personal Auto,Four-Door Car,329
YO49328,Arizona,M,High School or Below,12296,55193,105,1,Personal Auto,SUV,504
KP10993,California,F,College,6273,18577,86,0,Personal Auto,Four-Door Car,412
FR15853,Nevada,M,High School or Below,6366,44368,80,0,Corporate Auto,Two-Door Car,384
BR13613,Oregon,M,College,6005,13528,86,0,Personal Auto,Four-Door Car,412
MM27192,Oregon,F,Master,11981,21514,62,0,Personal Auto,Two-Door Car,257
HI36042,California,M,High School or Below,11885,0,105,0,Personal Auto,SUV,756
GT89774,Arizona,F,Bachelor,17109,87139,213,0,Personal Auto,Luxury SUV,363
SB83749,California,M,High School or Below,4717,20355,61,1,Personal Auto,Four-Door Car,439
WE77831,California,M,Bachelor,4778,0,73,2,Personal Auto,Four-Door Car,350
HM21382,Washington,M,Bachelor,2402,46210,61,3,Personal Auto,Two-Door Car,439
ML10022,Nevada,F,College,13197,0,68,3,Personal Auto,Four-Door Car,326
QJ65472,California,M,High School or Below,29232,28613,114,0,Personal Auto,Four-Door Car,820
TZ71391,Oregon,M,Master,8509,26057,74,0,Personal Auto,Four-Door Car,523
AS62048,Arizona,M,Bachelor,4774,0,73,0,Personal Auto,Four-Door Car,525
PL14941,Nevada,F,High School or Below,9113,76700,112,0,Personal Auto,Four-Door Car,322
LK87874,Nevada,F,Bachelor,7663,0,109,0,Personal Auto,SUV,523
NK53938,Oregon,M,Master,2599,45181,65,0,Personal Auto,Four-Door Car,312
VF96109,Oregon,M,High School or Below,8819,99845,110,1,Personal Auto,SUV,528
IV32877,Oregon,M,Bachelor,6857,0,101,0,Personal Auto,SUV,1021
EE96187,Oregon,F,High School or Below,7109,92423,88,0,Personal Auto,Four-Door Car,404
FJ31683,Washington,F,Doctor,2842,43793,71,0,Personal Auto,Four-Door Car,16
ON90223,Washington,M,College,12846,93210,107,2,Personal Auto,SUV,513
SC70396,Oregon,M,Bachelor,3498,58484,88,1,Personal Auto,Two-Door Car,43
WF44706,Oregon,M,High School or Below,6005,26876,76,0,Personal Auto,Four-Door Car,364
CF15252,Arizona,F,Bachelor,4344,48054,109,0,Personal Auto,SUV,523
DG51590,Arizona,F,Bachelor,25401,36800,91,0,Personal Auto,Two-Door Car,236
LE12782,Arizona,M,College,4466,28663,61,4,Personal Auto,Four-Door Car,292
LD98568,California,F,College,7849,54431,97,0,Personal Auto,Four-Door Car,284
WX92363,Washington,F,Bachelor,4250,27608,108,0,Personal Auto,SUV,308
KX57885,California,M,Bachelor,6073,22103,89,1,Personal Auto,Four-Door Car,427
XI30683,Arizona,M,College,6729,0,103,0,Personal Auto,SUV,741
TM13510,Arizona,M,Doctor,2588,46168,65,0,Personal Auto,Four-Door Car,312
LU95652,Oregon,M,College,7305,83221,91,0,Personal Auto,Four-Door Car,14
OD45969,California,M,Bachelor,8531,98677,105,0,Personal Auto,Four-Door Car,108
MU96709,California,F,High School or Below,8618,46379,72,0,Corporate Auto,Four-Door Car,345
KX55910,Oregon,F,College,4957,62803,62,0,Personal Auto,Two-Door Car,400
KE10223,California,M,Bachelor,12255,0,177,0,Personal Auto,SUV,1274
QS29824,Nevada,M,College,9624,0,134,0,Personal Auto,SUV,964
OF12725,California,F,Bachelor,7080,28139,97,2,Personal Auto,Four-Door Car,465
WE52840,Arizona,F,College,7053,52982,89,0,Corporate Auto,Four-Door Car,31
OJ65117,Oregon,F,Bachelor,5365,77095,68,1,Personal Auto,Four-Door Car,461
FC52000,Oregon,F,College,4306,26322,111,2,Corporate Auto,SUV,180
IN57582,California,F,College,5970,25125,81,1,Corporate Auto,Four-Door Car,583
UY13430,Oregon,F,High School or Below,8879,52583,113,0,Special Auto,SUV,528
PD66941,Arizona,M,Bachelor,4458,17622,65,1,Personal Auto,Four-Door Car,312
IB36843,California,M,Master,5565,90607,70,0,Personal Auto,Four-Door Car,311
VE51810,Arizona,M,Bachelor,5813,42795,73,0,Personal Auto,Four-Door Car,350
RX50446,Arizona,F,High School or Below,8365,27042,110,0,Personal Auto,Four-Door Car,1263
TK22471,Oregon,M,College,7275,27984,62,1,Personal Auto,Four-Door Car,445
YR85283,Nevada,F,High School or Below,15083,26021,126,0,Personal Auto,SUV,331
WH83589,Arizona,F,High School or Below,8458,25448,71,0,Personal Auto,Four-Door Car,345
NM40177,California,M,Bachelor,8010,52009,68,0,Personal Auto,Four-Door Car,250
UV44069,Oregon,F,High School or Below,2514,23504,69,0,Corporate Auto,Two-Door Car,374
CO25601,Washington,M,High School or Below,4112,0,71,3,Personal Auto,Four-Door Car,569
IS58493,Oregon,M,Master,4369,40774,110,1,Personal Auto,Sports Car,394
YF54705,Nevada,M,College,7356,36812,92,1,Personal Auto,Two-Door Car,392
ES66762,Oregon,F,Bachelor,10656,72540,88,0,Personal Auto,Two-Door Car,631
CX85598,Arizona,M,Bachelor,5365,51240,70,2,Personal Auto,Four-Door Car,283
QF74806,California,M,College,6047,20396,76,1,Personal Auto,Four-Door Car,364
LO17461,Arizona,F,High School or Below,2885,35654,72,0,Personal Auto,Two-Door Car,515
KW95891,Oregon,F,High School or Below,2635,93884,65,0,Personal Auto,Four-Door Car,312
YR45605,Oregon,F,Bachelor,2413,0,68,0,Personal Auto,Four-Door Car,379
OW83209,Nevada,M,Bachelor,8341,30344,107,0,Personal Auto,SUV,342
AT86990,Arizona,F,Bachelor,2487,28738,62,0,Personal Auto,Two-Door Car,81
CW80905,Nevada,M,High School or Below,9212,70958,115,0,Personal Auto,Sports Car,115
TK65222,California,M,Bachelor,16407,22103,109,0,Personal Auto,Four-Door Car,160
FQ89652,Oregon,F,College,7017,0,103,0,Special Auto,SUV,741
PH70685,California,F,Bachelor,5481,70795,68,0,Corporate Auto,Four-Door Car,177
AP34711,Arizona,F,Master,10382,32821,129,0,Personal Auto,SUV,25
AZ31562,Arizona,M,College,5498,22520,73,0,Personal Auto,Four-Door Car,350
VU87728,Nevada,M,High School or Below,4846,0,72,0,Personal Auto,Four-Door Car,518
XX34879,Oregon,M,College,14718,56263,93,0,Corporate Auto,Four-Door Car,446
GG91020,Nevada,M,Bachelor,9656,0,72,0,Personal Auto,Four-Door Car,345
RO58812,California,M,College,4466,0,64,0,Personal Auto,Four-Door Car,307
GU29647,Oregon,M,Bachelor,21423,0,65,0,Personal Auto,Two-Door Car,312
QF66202,Nevada,M,College,2531,31993,66,1,Personal Auto,Four-Door Car,39
GB44176,Arizona,M,College,8378,40994,106,0,Personal Auto,Four-Door Car,60
RH70194,Nevada,M,Bachelor,5093,29638,64,0,Personal Auto,Four-Door Car,307
TL40288,Oregon,F,College,13352,0,119,0,Personal Auto,Four-Door Car,729
VZ70667,Oregon,F,College,14206,26056,73,0,Personal Auto,Four-Door Car,355
GK21260,Oregon,F,Doctor,10232,22821,131,0,Personal Auto,SUV,740
GS92994,Washington,F,College,15435,84581,96,0,Personal Auto,Four-Door Car,4
KI91500,California,F,High School or Below,8641,22193,74,0,Personal Auto,Two-Door Car,415
TL51969,Washington,M,Bachelor,7334,30969,63,1,Personal Auto,Two-Door Car,358
NR16284,California,F,College,7462,70263,93,0,Personal Auto,Two-Door Car,7
MA68039,California,M,High School or Below,3635,35056,96,3,Personal Auto,Two-Door Car,460
ZI51939,Oregon,M,College,5525,73435,69,0,Corporate Auto,Two-Door Car,331
NX93393,Oregon,M,High School or Below,4335,86096,108,0,Corporate Auto,Two-Door Car,518
SE30128,California,M,High School or Below,4832,0,139,0,Personal Auto,SUV,1000
VT78222,Oregon,M,Master,9267,55808,116,0,Personal Auto,SUV,551
AH17051,California,M,Bachelor,14700,29695,94,0,Personal Auto,Four-Door Car,554
NC76877,California,F,Bachelor,4905,88043,61,0,Corporate Auto,Four-Door Car,188
JD71348,California,M,College,7289,60875,92,0,Personal Auto,Four-Door Car,410
DR88293,Arizona,M,Bachelor,8478,0,77,0,Personal Auto,Four-Door Car,12
ZB23962,Oregon,M,High School or Below,7952,0,118,0,Personal Auto,SUV,849
JO90877,Washington,F,Bachelor,2869,70974,71,0,Personal Auto,Four-Door Car,340
IR45546,Oregon,F,Bachelor,10529,37518,131,0,Special Auto,Sports Car,472
LO99872,Oregon,M,College,5497,28128,70,0,Personal Auto,Two-Door Car,336
